id,guid,name,image,isbn,rating,review_count,book_order,min_age,max_age,price,for_age,grade_level,lexile_measure,pages,dimensions,publisher,publication_date,language
2895,666a0dcf-e90d-4951-a5a9-b11d49de3b14,The Midnight Gang,https://m.media-amazon.com/images/I/51E08oZczHL._AC_US218_..jpg,9780008164614,4.5,8732,7,7,10,399,,,580L,478,5.55 x 1.61 x 8.74 inches,HarperCollinsChildrensBooks,,English
2896,7921c9df-0db8-446b-b457-dab808be392c,Bad Dad: Laugh-out-loud funny children's book by bestselling author David Walliams,https://m.media-amazon.com/images/I/81s3rsp9bRL._AC_US218_..jpg,9780008164652,4.5,8359,8,7,10,500,,,,448,5.55 x 1.54 x 8.74 inches,Harper Collins,,English
2898,c2d4c617-a6f5-4167-b8b7-fde82e49b495,Demon Dentist,https://m.media-amazon.com/images/I/61kdN4+m3sL._AC_US218_..jpg,9780062417046,4.5,7334,10,7,10,,,03-Jul,670L,448,5.5 x 1.37 x 8.25 inches,HarperCollins,,English
2899,afa186e0-ec72-460f-9b24-7fffcd3a9122,The World's Worst Children,https://m.media-amazon.com/images/I/81HPUgVf4cL._AC_US218_..jpg,9780008197032,4.5,7214,11,7,10,1148,,,760L,272,6.26 x 0.91 x 8.11 inches,HarperCollinsChildrensBooks,,English
2900,ddb8d2ee-5987-42bb-92bc-bfdd83d65eb0,Awful Auntie,https://m.media-amazon.com/images/I/91iJmnemHML._AC_US218_..jpg,9780007453603,4.5,6949,12,7,10,1380,,,,416,5.55 x 1.46 x 8.74 inches,HarperCollinsChildrensBooks,,English
2902,9154850c-c255-47fa-ae0e-402bea1bc0f2,Fing,https://m.media-amazon.com/images/I/91pX2WUVj7L._AC_US218_..jpg,9780008342579,4.5,5711,14,7,10,420,,,,272,5.55 x 1.02 x 8.74 inches,HarperCollinsChildren’sBooks,,English
2903,c3e8cd80-f2c5-47f8-8d09-5ad4934a9521,Billionaire Boy,https://m.media-amazon.com/images/I/514nP+w6gJL._AC_US218_..jpg,9780007371044,4.5,5335,15,7,10,2794.03,,,,278,5.55 x 1.14 x 8.74 inches,HarperCollinsChildren'sBooks,,English
2905,42327036-5bf4-4bf2-a4ef-c11df3f1a3d7,Megamonster: the mega laugh-out-loud children's book by multi-million bestselling author David Walliams,https://m.media-amazon.com/images/I/81m+Czh8CbS._AC_US218_..jpg,9780008487591,4.5,4303,17,7,10,1312,,,,,5.55 x 1.3 x 8.74 inches,HarperCollinsChildren’sBooks,,English
2906,267349e9-5b48-4f93-9dff-ae808e734dfd,Ratburger,https://m.media-amazon.com/images/I/516UmwqUnrS._AC_US218_..jpg,9780007928798,4.5,4277,18,7,10,,,,,,,HarperCollinsChildren'sBooks,,English
2907,ff0f25a0-0420-419f-aae6-573d105f1d78,The World's Worst Children 2,https://m.media-amazon.com/images/I/81s29DY5CJL._AC_US218_..jpg,9780008259624,4.5,4197,19,7,10,700,,,,,6.26 x 0.94 x 8.11 inches,HarperCollins,,English
2909,4dbf4b7c-c1dc-4a32-af1f-3424f9348e6b,"Gangsta Granny Strikes Again!: The amazing sequel to GANGSTA GRANNY, a funny illustrated children's book by bestselling author David Walliams",https://m.media-amazon.com/images/I/81E1UIylAXL._AC_US218_..jpg,9780008262204,4.5,4040,21,7,10,1164,,,,,5.55 x 1.22 x 8.74 inches,HarperCollinsChildren’sBooks,,English
2910,3b51b30e-13ea-4c0e-80ef-8e53c74034fb,The Boy in the Dress: Now a Major Musical,https://m.media-amazon.com/images/I/818KNINAflL._AC_US218_..jpg,9780008288341,4.5,3925,22,7,10,490,,,,,5.55 x 0.83 x 7.52 inches,harper collins uk,,English
2914,1040d0be-caf0-45be-ab9b-11d753a1d19c,Diary of a Wimpy Kid: The Deep End (Book 15),https://m.media-amazon.com/images/I/51tsrgZ0AQS._AC_US218_..jpg,9780241454138,4.7,11090,15,7,10,268,,,,,7.8 x 5.08 x 0.54 inches,PENGUIN,,English
2913,6f780044-394d-47c6-b40a-cc1bd91eb84e,"The Long Haul (Diary of a Wimpy Kid book 9) [Paperback] Kinney, Jeff",https://m.media-amazon.com/images/I/514Li71y+0L._AC_US218_..jpg,9780141361819,4.7,13579,9,7,10,228,,,,,7.8 x 5.08 x 0.57 inches,PUFFIN BOOKS,,English
2922,0913ad82-5662-4a50-a404-1aceca2bf823,Diary of a Wimpy Kid: The Third Wheel (Book 7),https://m.media-amazon.com/images/I/51XTFRLWCWL._AC_US218_..jpg,9780141348568,4.6,10114,7,7,10,239,,,,,7.8 x 5.08 x 0.57 inches,Puffin Books,,English
2917,96e2bff5-38b2-45b7-bf01-8bfd42089bd3,Diary of a Wimpy Kid: Rodrick Rules (Book 2),https://m.media-amazon.com/images/I/51IWQU-3QAS._AC_US218_..jpg,9780141324913,4.6,9528,2,7,10,251,,,910L,224,7.8 x 5.08 x 0.54 inches,Puffin Books,,English
2921,a1235f60-287a-4d3f-b2af-ff2a83876410,Diary of a Wimpy Kid - 6: Cabin Fever [Paperback] Jeff Kinney,https://m.media-amazon.com/images/I/51u88xr+gqL._AC_US218_..jpg,9780141343006,4.6,11101,6,7,10,240,,,1060L,234,7.8 x 5.08 x 0.57 inches,PENGUIN,,English
2918,69d1f7c6-cf63-41db-ad49-e6fc8e34d2bc,Diary of a Wimpy Kid: The Last Straw (Book 3),https://m.media-amazon.com/images/I/51HP9Q+KuGL._AC_US218_..jpg,9780141324920,4.6,11063,3,7,10,249,,03-Jul,970L,224,7.8 x 5.08 x 0.54 inches,PENGUIN,,English
2920,c0fd49bc-6bfd-46d2-8ae3-83ddb3e3d129,Diary of a Wimpy Kid: The Ugly Truth [Paperback] Jeff Kinney,https://m.media-amazon.com/images/I/51mHzGSJsmL._AC_US218_..jpg,9780141340821,4.6,7891,5,7,10,245,,03-Jul,1000L,240,7.8 x 5.08 x 0.57 inches,Puffin,,English
2919,a3bcb564-09f0-4674-93b5-f23191d9a3b9,Diary of a Wimpy Kid: Dog Days (Book 4),https://m.media-amazon.com/images/I/51-jd+wMKXL._AC_US218_..jpg,9780141331973,4.6,7917,4,7,10,251,,,1010L,214,7.8 x 5.08 x 0.57 inches,Puffin Books,,English
2929,50730c92-b29f-45fc-b439-a8ce01ea1c45,Diary of a Wimpy Kid: Diper Overlode (Book 17),https://m.media-amazon.com/images/I/51dhlE3H3JL._AC_US218_..jpg,9780241618110,4.5,4483,17,7,10,,,,,,,,,
2932,2b0761d5-02d3-4125-aa01-25dd5e2e5945,Dork Diaries: Tales from a Not-So-Popular Party Girl by Rachel Ren?e Russell(2010-06-08),https://m.media-amazon.com/images/I/61hW7BcJ6SL._AC_US218_..jpg,9781416980087,4.8,2381,2,7,10,,,,,,,,,
3164,8e0f4508-08c5-41bd-bdde-3d356dc3ac6f,Angry River,https://m.media-amazon.com/images/I/51otS+W9UaL._AC_US218_..jpg,9788129119841,4.5,1249,1,8,12,,,,,,,,,
2924,0fb580e5-2f9c-44ef-a240-147dee2a9745,Diary of a Wimpy Kid: Old School (Book 10),https://m.media-amazon.com/images/I/51LF7kGoJYL._AC_US218_..jpg,9780141370613,4.6,10078,10,7,10,249,,,,,7.8 x 5.08 x 0.57 inches,Puffin,,English
2925,48fdc320-074f-4071-a8d3-634a792ff109,Double Down (Diary of a Wimpy Kid Book 11) [Paperback] Jeff Kinney,https://m.media-amazon.com/images/I/51iVADo0OpL._AC_US218_..jpg,9780141379029,4.6,14269,11,7,10,239,,,1010L,,5.08 x 0.55 x 7.8 inches,PENGUIN,,English
2923,c54d60c0-10c4-48b4-86f5-abe0b89a158f,Diary of a Wimpy Kid: Hard Luck (Book 8),https://m.media-amazon.com/images/I/51MhNO+8lxL._AC_US218_..jpg,9780141353074,4.6,13262,8,7,10,247,,,,,5.08 x 0.71 x 7.8 inches,PUFFIN BOOKS,,English
2928,6f8256b8-c62c-4a10-97ee-167e861b418a,Diary of a Wimpy Kid: Wrecking Ball (Book 14),https://m.media-amazon.com/images/I/51SRrTN+JkL._AC_US218_..jpg,9780241426692,4.6,27339,14,7,10,228,,,,,7.8 x 5.08 x 0.57 inches,PENGUIN,,English
2931,4637126d-2577-47e0-8ddf-c6d9de8b7428,Rowley Jefferson's Awesome Friendly Spooky Stories (Rowley Jefferson's Journal),https://m.media-amazon.com/images/I/51P4SkZrPgL._AC_US218_..jpg,9780241530405,4.6,4171,3,7,10,228,,,,,5.08 x 0.55 x 7.8 inches,PRH Children's UK,,English
2934,983d4239-298d-4d1c-ac5e-7618b9a60f19,Dork Diaries: Spectacular Superstar: 14,https://m.media-amazon.com/images/I/61HTQWNIN3L._AC_US218_..jpg,9781471172809,4.8,7159,14,7,10,638,,,,,5.12 x 0.76 x 7.8 inches,,,English
2939,fb8353e3-6e58-4d1c-8891-8da8f704fc2a,Dork Diaries: 1,https://m.media-amazon.com/images/I/515rcIQLZhL._AC_US218_..jpg,9781471144011,4.6,6396,1,7,10,237,,,,,5.04 x 0.83 x 7.72 inches,Simon & Schuster Children's,,English
2941,f7ce9b55-9022-41e2-8748-61cd2cc049f8,Dork Diaries: Birthday Drama!: 13,https://m.media-amazon.com/images/I/51lB6jPqQ+L._AC_US218_..jpg,9781471172779,4.6,5048,13,7,10,220,,,,,5.12 x 0.72 x 7.8 inches,Simon & Schuster Ltd,,English
2937,8d82c760-2ba1-4beb-9971-6583e78670b1,Dork Diaries: Holiday Heartbreak: 6,https://m.media-amazon.com/images/I/51qc8hCymxL._AC_US218_..jpg,9781471144776,4.7,3447,6,7,10,210,,,,,5.24 x 0.91 x 7.76 inches,Simon & Schuster,,English
2935,465b468f-d99e-476a-9503-5286f4526463,Dork Diaries: Pop Star: 3,https://m.media-amazon.com/images/I/51eXj7cA6zL._AC_US218_..jpg,9781471144035,4.7,3246,3,7,10,228,,,,,5.12 x 0.8 x 7.8 inches,Simon & Schuster Childrens Books,,English
2936,4a6bf454-a09d-4d5d-8d45-b81266a4b654,Dork Diaries: Dear Dork: 5,https://m.media-amazon.com/images/I/51JjOSuuGpL._AC_US218_..jpg,9781471144769,4.7,3002,5,7,10,211.27,,,,,4.96 x 0.91 x 7.6 inches,Simon & Schuster India,,English
2933,3852ea4d-8663-4531-933c-bb458dec0ca6,Dork Diaries Skating Sensation,https://m.media-amazon.com/images/I/51nKw-5CxHL._AC_US218_..jpg,9781471119125,4.8,2075,4,7,10,225,,,,,,SIMON & SCHUSTER,,English
2955,5ecdf8ac-accc-44fa-91b0-57ef28d1ee2f,The Kingdom Of Fantasy (Geronimo Stilton),https://m.media-amazon.com/images/I/51uIL7ehDZL._AC_US218_..jpg,9780545980258,4.7,2810,1,7,10,377,,02-May,500L,320,5.25 x 1 x 7.75 inches,Scholastic Inc.,,English
2943,23962eb6-c75c-43dc-9ce0-262750428a5f,The Return To The Kingdom Of Fantasy (The Quest For Paradise),https://m.media-amazon.com/images/I/51owSh7SNnL._AC_US218_..jpg,9780545253079,4.8,1811,2,7,10,377,,02-May,540L,320,5.5 x 0.75 x 8 inches,Scholastic Press,,English
2945,0479ae46-6246-442e-9541-6af38888d396,Geronimo Stilton And The Kingdom Of Fantasy #13:The Battle For Crystal Castle,https://m.media-amazon.com/images/I/51zUrcJ3uHL._AC_US218_..jpg,9789390066872,4.8,1616,4,7,10,408,,,,,7.99 x 10 x 1.85 inches,SCHOLASTIC INC,,English
2946,01ce21f5-efea-4745-b6df-71154301d36e,"Geronimo Stilton And The Kingdom Of Fantasy #7: The Enchanted Charms [Hardcover] [Jan 01, 2013] Geronimo Stilton",https://m.media-amazon.com/images/I/51Y5pLGeFxL._AC_US218_..jpg,9789351035497,4.8,1545,5,7,10,399,,,,320,7.99 x 10 x 1.85 inches,Scholastic India,,English
2942,31c55253-6f58-4fce-9121-c3920155ebfe,The Search For Treasure (Geronimo Stilton And The Kingdom Of Fantasy #6),https://m.media-amazon.com/images/I/512f79UeJKL._AC_US218_..jpg,9780545656047,4.9,1320,7,7,10,420,,02-May,720L,320,5 x 1 x 7 inches,Scholastic Paperbacks,,English
2948,b828d27d-ed13-4b57-bf8a-594668e06f73,Geronimo Stilton And The Kingdom Of Fantasy #8: The Hour Of Magic,https://m.media-amazon.com/images/I/61R2Bsfd0-L._AC_US218_..jpg,9789385887819,4.8,1280,8,7,10,372,,,,,7.99 x 10 x 1.85 inches,Scholastic India,,English
2949,b15a7810-3187-4ff0-ac1b-aaf0214044ba,Geronimo Stilton The Kingdom Of Fantasy# 09: The Wizards Wand,https://m.media-amazon.com/images/I/51wCKpnqtwL._AC_US218_..jpg,9789386106230,4.8,1278,9,7,10,390,,,,320,7.99 x 10 x 1.85 inches,Scholastic India Pvt Ltd,,English
2950,1b1ae021-48d9-466d-9f7a-e1554aa41ac4,The Ship Of Secrets (Geronimo Stilton And The Kingdom Of Fantasy #10) [Hardcover] Scholastic,https://m.media-amazon.com/images/I/51r-Oic1bLL._AC_US218_..jpg,9789386313775,4.8,1211,10,7,10,404,,,,320,7.99 x 10 x 1.85 inches,Scholastic,,English
2951,425ffa65-1119-4518-b390-dbfa8ad474e5,"The Dragon Prophecy (Geronimo Stilton And The Kingdom Of Fantasy, No.4)",https://m.media-amazon.com/images/I/51fwKVfwbeL._AC_US218_..jpg,9780545393515,4.8,1186,11,7,10,391,,02-May,650L,320,5.25 x 1 x 7.75 inches,Scholastic,,English
2952,2365c1c1-2420-4362-baee-0c6e920c4e01,Geronimo Stilton And The Kingdom Of Fantasy #11: The Guardian Of The Realm,https://m.media-amazon.com/images/I/51YXonMhL+L._AC_US218_..jpg,9789352755165,4.8,1182,12,7,10,389,,,,320,7.99 x 10 x 1.85 inches,Scholastic,,English
2954,fc7e56cf-1558-436c-83b9-366cfd3206cf,The Keepers Of The Empire (Geronimo Stilton And The Kingdom Of Fantasy #14): The Keepers Of The Empire (Geronimo Stilton And The Kingdom Of Fantasy #14) (14),https://m.media-amazon.com/images/I/51uJY-OMJ+L._AC_US218_..jpg,9781338756920,4.8,361,14,7,10,401,,02-May,660L,320,5.04 x 0.87 x 7.56 inches,Scholastic Paperbacks,,English
2965,96ef897a-57cf-4739-958c-7c6ff3d25b4a,Cavemice: The Fast And The Frozen (Geronimo Cavemice),https://m.media-amazon.com/images/I/51Uuvur8GlL._AC_US218_..jpg,9789351031949,4.5,150,3,7,9,255,,,,128,7.99 x 10 x 1.85 inches,Scholastic India,,English
2968,a43221fd-088e-49a0-990d-f6e2e403f708,"Geronimo Stilton Cavemice #11: Sea Monster Surprise [Jul 01, 2016] Stilton, Geronimo",https://m.media-amazon.com/images/I/61WTqDh66jL._AC_US218_..jpg,9789386041920,4.4,108,4,7,9,193,,,,128,8.66 x 5.91 x 0.98 inches,Scholastic India,,English
2960,fcb41071-e65d-41b9-b8e3-96c1e5b302ec,Cavemice #6: Don'T Wake The Dinosaur!,https://m.media-amazon.com/images/I/61azRxcvscL._AC_US218_..jpg,9789351033301,4.6,92,5,7,9,249.24,,,,128,7.99 x 10 x 1.85 inches,Scholastic India,,English
2962,c5419296-e6c8-4250-9606-20ef11077b36,"Geronimo Stilton Cavemice #10: My Autosaurus Will Win [Jan 01, 2016] Stilton, Geronimo",https://m.media-amazon.com/images/I/518sT2wUHaL._AC_US218_..jpg,9789351039990,4.6,70,7,7,9,200,,,,128,7.99 x 10 x 1.85 inches,Scholastic India,,English
2963,3d5643b3-1a9d-4934-8bed-d6c77ba60f61,"Shoo, Caveflies! (Geronimo Stilton Cavemice #14) [Paperback] Geronimo Stilton",https://m.media-amazon.com/images/I/51+60KtNrTL._AC_US218_..jpg,9789386313799,4.6,69,8,7,9,207,,,,128,7.6 x 5.31 x 0.28 inches,Scholastic,,English
2966,9431c310-e158-4386-8a43-c839f6b19d0b,"Help, I'M In Hot Lava! (Geronimo Stilton Cavemice #3)",https://m.media-amazon.com/images/I/51TEBF548rL._AC_US218_..jpg,9780545642903,4.5,55,9,7,9,,,02-May,660L,128,,Scholastic Paperbacks,,English
2967,121d4e70-a8b9-4276-a450-79f8b71b32ce,Geronimo Stilton Cavemice - 07: I'M A Scaredy - Mouse,https://m.media-amazon.com/images/I/51mnsUO0-eL._AC_US218_..jpg,9789351037316,4.5,54,10,7,9,209,,,,128,7.99 x 10 x 1.85 inches,Scholastic India,,English
2956,0255a535-8167-4e56-92d5-1e3fe9f608de,Geronimo Stilton - Cavemice #13 The Smelly Search [Paperback],https://m.media-amazon.com/images/I/51ZIfw8dirL._AC_US218_..jpg,9789386313195,4.7,53,12,7,9,196,,,,128,7.99 x 10 x 1.85 inches,Scholastic,,English
2969,4fa0e231-c108-42aa-b546-a5628388a1d4,"Geronimo Stilton Cavemice #9: Get The Scoop, Geronimo! [Paperback] Nill",https://m.media-amazon.com/images/I/516-BwYJIVL._AC_US218_..jpg,9789351030232,4.4,52,13,7,9,140,,,,128,7.99 x 10 x 1.85 inches,Scholastic India,,English
2957,c677570a-7d46-4f94-b8be-31334e7865d9,"Geronimo Stilton Cavemice #12: Paws Off The Pearl! [Dec 01, 2016] Stilton, Geronimo",https://m.media-amazon.com/images/I/51ucAHjhg2L._AC_US218_..jpg,9789386106674,4.7,47,14,7,10,209,,,,128,7.99 x 10 x 1.85 inches,Scholastic India,,English
2970,7a8897f3-e1e3-454d-b544-b32a316dce15,Geronimo Stilton Graphic Novel #2: Slime For Dinner,https://m.media-amazon.com/images/I/51IrWLLET8L._AC_US218_..jpg,9789390590131,4.8,170,2,7,10,390,,,,,7.99 x 10 x 1.85 inches,SCHOLASTIC INC,,English
2972,32ad533c-a8dc-47b8-b856-198b9ceb08cc,The Great Rat Rally: A Graphic Novel (Geronimo Stilton #3) (3) (Geronimo Stilton Graphic Novel),https://m.media-amazon.com/images/I/51USktRhekL._AC_US218_..jpg,9781338729382,4.7,70,3,7,10,620,,02-May,GN450L,208,5.75 x 0.75 x 8.5 inches,Graphix,,English
2973,084a9ba1-d24b-4539-be59-4d895559c8c0,Last Ride At Luna Park: A Graphic Novel (Geronimo Stilton #4) (Geronimo Stilton Graphic Novel),https://m.media-amazon.com/images/I/51yQ3YP6dhL._AC_US218_..jpg,9781338729399,4.7,50,4,7,10,440,,02-May,GN380L,208,5.67 x 0.71 x 8.35 inches,Graphix,,English
2975,b686e355-2518-45e1-97c0-558f4672e2f4,"Geronimo Stilton Se: The Journey Through Time #2: Back In Time [Hardcover] [Feb 15, 2015] Geronimo Stilton",https://m.media-amazon.com/images/I/613a92XVBZL._AC_US218_..jpg,9789351036609,4.7,710,2,7,10,389,,,,320,7.99 x 10 x 1.85 inches,Scholastic India,,English
2976,c1df4e09-129e-410b-bc4e-51d9d8f43b18,The Fourth Journey Through Time: Lost In Time,https://m.media-amazon.com/images/I/51F1D8Q5UWL._AC_US218_..jpg,9789386313188,4.7,620,3,7,10,398,,,,320,7.99 x 10 x 1.85 inches,Scholastic India Pvt Ltd,,English
2977,d0e236d6-1e25-4650-ba6a-d4719d439c44,"Geronimo Stilton Journey Through Time 3 [Hardcover] [Jan 01, 2015] Geronimo Stilton",https://m.media-amazon.com/images/I/61XpqmDscnL._AC_US218_..jpg,9789351037705,4.7,577,4,7,10,377,,,,320,7.8 x 0.83 x 5.43 inches,Motilal Uk Books Of India,,English
2978,53b4c656-119c-4162-9f7e-1bac97117c14,Time Warp (Geronimo Stilton Journey Through Time #7),https://m.media-amazon.com/images/I/51lzcoEdejL._AC_US218_..jpg,9789389628791,4.7,539,5,7,10,389,,,,,7.99 x 10 x 1.85 inches,SCHOLASTIC,,English
2980,ae8bdb30-68ad-4613-9a04-016b7eff329f,Out Of Time (Geronimo Stilton Journey Through Time #8),https://m.media-amazon.com/images/I/51St9BxZGuL._AC_US218_..jpg,9781338687125,4.7,401,7,7,10,400,,02-May,670L,320,5.25 x 1 x 7.75 inches,Scholastic Paperbacks,,English
2981,db9a4e6d-9f95-4cef-a417-e49beea344a4,The Test Of Time (Geronimo Stilton Journey Through Time #6) (6),https://m.media-amazon.com/images/I/51+6pHIz6YL._AC_US218_..jpg,9781338306194,4.6,146,8,7,10,520,,02-May,660L,320,5.25 x 1 x 7.75 inches,Scholastic Paperbacks,,English
2985,43e4c7d3-3759-432c-b4ff-b69d8c3dc967,Attack Of The Dragons (Geronimo Stilton Micekings),https://m.media-amazon.com/images/I/518NCzukjZL._AC_US218_..jpg,9789385887741,4.5,241,1,7,10,205,,,,,7.68 x 0.39 x 5.35 inches,SCHOLASTIC,,English
2986,d6ede114-a614-40d8-a177-4c5f70ff051d,"Micekings# 03: Pull The Dragon'S Tooth! [Dec 18, 2016] Stilton, Geronimo",https://m.media-amazon.com/images/I/61Mb9qoKqYL._AC_US218_..jpg,9789386106698,4.5,169,2,7,10,235,,,,128,7.99 x 10 x 1.85 inches,Scholastic India,,English
2988,fec28b3d-2553-4f58-b24d-144b5eab9c27,"The Mysterious Message (Geronimo Stilton Micekings #5) [Paperback] [Jan 01, 2017] Suzanne Weyn",https://m.media-amazon.com/images/I/51SQ1HGfRNL._AC_US218_..jpg,9789386313812,4.4,104,4,7,10,213,,,,128,7.99 x 10 x 1.85 inches,Scholastic,,English
2982,730cbfbb-cf5e-4ed5-b67a-81c01c9ef904,The Dragon Crown (Geronimo Stilton Micekings #7) [Paperback] Na,https://m.media-amazon.com/images/I/510CNBe3lPL._AC_US218_..jpg,9789352752584,4.6,89,5,7,10,215,,,,128,7.5 x 5.3 x 0.28 inches,Scholastic,,English
2983,6c6d1295-87c4-49a6-80a8-047f1637b12e,"Micekings: Stay Strong, Geronimo! [Jan 01, 2017] Stilton, Geronimo",https://m.media-amazon.com/images/I/51xQl3pQR8L._AC_US218_..jpg,9789386313201,4.6,69,6,7,10,170,,,,128,7.99 x 10 x 1.85 inches,Scholastic,,English
2984,98e68027-22bb-43fb-a44c-69a95799ade4,The Helmet Holdup (Geronimo Stilton Micekings #6) [Paperback] Na,https://m.media-amazon.com/images/I/51-6HFXpgzL._AC_US218_..jpg,9789352751235,4.6,64,7,7,10,170,,,,128,7.99 x 10 x 1.85 inches,Scholastic,,English
3006,bd75df39-4e05-4298-b699-5f8f9f0a6aee,"I Survived #13: I Survived The Hindenburg Disaster, 1937",https://m.media-amazon.com/images/I/51Ny8l+qi0L._AC_US218_..jpg,9789390189298,4.9,1531,13,7,9,,,,,,,,,
3007,6ee69d2e-a7a8-4ec8-8443-7c706dfd2040,"I Survived: The Sinking of the Titanic, 1912",https://m.media-amazon.com/images/I/51oObcBv+ZL._AC_US218_..jpg,9789352756810,4.8,3827,1,7,9,,,,,,,,,
3008,87856fde-6713-4030-b283-73f6519fb243,I SURVIVED: THE SHARK ATTACKS OF 1916,https://m.media-amazon.com/images/I/51fFGUw4fSL._AC_US218_..jpg,9789352758326,4.8,2375,2,7,9,,,,,,,,,
3009,60404817-f608-4dbc-a517-98a8e9207d4a,"I Survived Hurricane Katrina, 2005 (I Survived #3): Volume 3",https://m.media-amazon.com/images/I/51hHy3IonxL._AC_US218_..jpg,9780545206969,4.8,1972,3,7,9,,,,,,,,,
3010,3a1e5857-8277-40f6-b9a7-cdf6cb1c2b1a,"I Survived: The Bombing of Pearl Harbor, 1941",https://m.media-amazon.com/images/I/5129CAd+eTL._AC_US218_..jpg,9789352756797,4.8,1760,4,7,9,,,,,,,,,
3011,b6f12394-c3c7-4793-b77b-d5e12e64b057,"I Survived the San Francisco Earthquake, 1906 (I Survived #5)",https://m.media-amazon.com/images/I/41BVlzlmtpL._AC_US218_..jpg,9780545206990,4.8,1025,5,7,9,,,,,,,,,
3012,0836d8e7-3465-4341-912a-1505c45f82dc,"I SURVIVED: THE ATTACKS OF SEPTEMBER 11, 2001",https://m.media-amazon.com/images/I/51SKE7aY-iL._AC_US218_..jpg,9789352758296,4.8,3595,6,7,9,,,,,,,,,
3013,f5533dc9-b599-4c8e-809a-ab8579cb97f6,"I Survived #7: I Survived the Battle of Gettysburg, 1863: Volume 7",https://m.media-amazon.com/images/I/514qxTaOUyL._AC_US218_..jpg,9780545459365,4.8,1407,7,7,9,,,,,,,,,
3014,1f87f4ba-1961-4149-aeb4-10349f44a047,"I Survived: The Japanese Tsunami, 2011",https://m.media-amazon.com/images/I/51cWWeiWBYL._AC_US218_..jpg,9789352758319,4.8,1447,8,7,9,,,,,,,,,
3015,3a382f90-6579-4d7a-a7f8-d35eb3704887,"I Survived: The Nazi Invasion, 1944",https://m.media-amazon.com/images/I/51O6ctMxsLL._AC_US218_..jpg,9789352756780,4.8,1908,9,7,9,,,,,,,,,
3016,d5183cf8-3b32-4e49-b19f-8e68117f58f0,"I SURVIVED: THE DESTRUCTION OF POMPEII, AD 79",https://m.media-amazon.com/images/I/51uvp8g+gRL._AC_US218_..jpg,9789352758302,4.8,1298,10,7,9,,,,,,,,,
3017,a021e7e8-4c45-4511-8cdb-a75a925d8964,"I Survived the Great Chicago Fire, 1871 (I Survived #11): Volume 11",https://m.media-amazon.com/images/I/510kD5Y6uuL._AC_US218_..jpg,9780545658461,4.8,2086,11,7,9,,,,,,,,,
3018,7cc2bca2-7ffa-4343-a207-53b8a91bd2c9,"I Survived the Joplin Tornado, 2011 (I Survived #12): Volume 12",https://m.media-amazon.com/images/I/51MEJjM6XXL._AC_US218_..jpg,9780545658485,4.8,1763,12,7,9,,,,,,,,,
3019,462086b1-a026-49e2-8b14-1d646f79f9f5,"I Survived #14: I Survived The Eruption Of Mount St. Helens, 1980",https://m.media-amazon.com/images/I/5175EYrGVFL._AC_US218_..jpg,9789390189274,4.8,2628,14,7,9,,,,,,,,,
3020,29f0e046-aef7-4526-bfdd-69ca24e8be75,"I Survived the American Revolution, 1776: Volume 15 (I Survived, 15)",https://m.media-amazon.com/images/I/51TE6-a34-L._AC_US218_..jpg,9780545919739,4.8,3489,15,7,9,,,,,,,,,
3021,e292af34-9eaa-47a9-9f71-234e7400c4ad,"I Survived the Children's Blizzard, 1888 (I Survived #16): Volume 16",https://m.media-amazon.com/images/I/518z5cfQq6L._AC_US218_..jpg,9780545919777,4.8,2301,16,7,9,,,,,,,,,
3022,f379ffb3-eccf-4569-9671-7c4c5169a691,"I SURVIVED: THE ATTACK OF THE GRIZZLIES, 1967",https://m.media-amazon.com/images/I/51kLYWwd3GL._AC_US218_..jpg,9789352758289,4.8,3168,17,7,9,,,,,,,,,
2990,5a9ed66d-acb7-48c4-a023-2e07eea3c6d3,"Galactic Goal,The",https://m.media-amazon.com/images/I/41DBi2tx3dL._AC_US218_..jpg,9789351037323,4.6,263,2,7,10,235,,,,,7.99 x 10 x 1.85 inches,SCHOLASTIC,,English
2992,3d714840-1cac-4984-b81a-6ec6039eaed5,Geronimo Stilton - Spacemice#12 The Invisible Planet [Paperback] Geronimo Stilton,https://m.media-amazon.com/images/I/51tPhYTp6NL._AC_US218_..jpg,9789352752645,4.6,195,4,7,10,233,,,,128,7.99 x 10 x 1.85 inches,Scholastic,,English
2993,50fcd6bd-09af-477d-94ff-1bc9bcb89e0c,Geronimo Stilton Spacemice #3: Ice Planet Adventure,https://m.media-amazon.com/images/I/61ppxAvg5pL._AC_US218_..jpg,9789351036395,4.6,192,5,7,10,227,,,,128,7.99 x 10 x 1.85 inches,Scholastic India,,English
2994,b229dbc5-694f-4d26-9504-b7f861087137,"Geronimo Stilton Spacemice#2: You'Re Mine, Captain!",https://m.media-amazon.com/images/I/51laDJ8n9dL._AC_US218_..jpg,9789351033066,4.6,191,6,7,10,193,,,,128,7.99 x 10 x 1.85 inches,Scholastic India,,English
2996,265aebca-1856-45a9-a1bc-e713747dbf6a,Geronimo Stilton Spacemice #5: Rescue Rebellion [Paperback] Gerenimo Stilton,https://m.media-amazon.com/images/I/51sf6tw87pL._AC_US218_..jpg,9789351039525,4.6,134,8,7,10,229,,,,128,7.99 x 10 x 1.85 inches,Scholastic India,,English
